order_number,order_line_number,order_date,status,product_category,product_code,product_name,msrp,customer_code,customer_name,address,postal_code,region,country,contact_name,phone,email,latlng,quantity,price,sales,target
943860,8,2021-09-12,Shipped,Automobiles,PC16275-3114,Woodie,136,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",33,150.01,4950.33,7342.06
943860,9,2021-09-12,Delivered,Automobiles,PC27783-4152,AMC Gremlin,44,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",26,38.98,1013.48,1964.78
943860,10,2021-09-12,Shipped,Automobiles,PC15736-3114,Station Wagon,64,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",24,62.36,1496.64,1810.78
943860,11,2021-09-12,Delivered,Automobiles,PC12243-3114,Bugatti Veyron,182,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",34,158.1,5375.4,2738.14
950370,2,2022-02-10,Delivered,Mass Transit,PC31311-2076,Double Decker 400,126,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",48,101.91,4891.68,1155.11
950370,4,2022-02-10,Delivered,Mass Transit,PC17563-5536,Fiat Ducato,58,7F463B79,Quis Associates,993-6354 Fringilla Rd.,92612,Orkney,Poland,Colt Robinson,1-418-754-0184,libero.dui@yahoo.net,"-14.8638071808, 143.433104384",35,55.19,1931.65,1503.56
951951,1,2022-04-03,Delivered,Motorcycles,PC14112-1730,Harley-Davidson XLCR,126,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",22,129.64,2852.08,5330.52
951951,2,2022-04-03,Delivered,Motorcycles,PC18375-3114,Suzuki Katana,64,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",23,55.72,1281.56,998.26
951951,3,2022-04-03,Shipped,Motorcycles,PC14000-4152,Kawasaki GPZ900R Ninja,81,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",36,87.6,3153.6,3093.17
960786,3,2022-11-17,Shipped,Motorcycles,PC15442-5536,Yamaha GTS1000,43,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",28,146.52,4102.56,3513.88
960786,4,2022-07-17,Shipped,Motorcycles,PC31395-5536,Britten V1000,109,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",32,157.08,5026.56,1838.49
960786,5,2022-11-17,Delivered,Motorcycles,PC32991-8650,Ducati 916,87,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",20,182.89,3657.8,4318.66
960786,7,2022-11-17,Shipped,Automobiles,PC12243-3114,Bugatti Veyron,182,84C8A384,Ac Incorporated,662-6519 Proin Street,436685,Luxemburg,Russia,Elliott Lane,1-565-272-2972,consectetuer@protonmail.edu,"-59.3280441344, 129.7319973888",44,74.04,3257.76,4280.47
942465,1,2021-07-01,Delivered,Motorcycles,PC19761-2076,Harley-Davidson XR-750,161,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",20,135.56,2711.2,2553.81
942465,2,2021-07-01,Delivered,Motorcycles,PC11746-1730,Honda GL1000 Gold Wing,102,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",41,94.74,3884.34,5416.49
942465,3,2021-07-01,Shipped,Motorcycles,PC11046-4152,Benelli Sei,120,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",35,93.54,3273.9,3312.7
942465,4,2021-07-01,Delivered,Motorcycles,PC32886-1730,Moto Guzzi Le Mans 1,207,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",31,226.58,7023.98,8851.12
942465,5,2021-07-01,Delivered,Motorcycles,PC14112-1730,Harley-Davidson XLCR,126,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",27,122.51,3307.77,750.44
942465,6,2021-07-01,Shipped,Motorcycles,PC18375-3114,Suzuki Katana,64,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",30,61.78,1853.4,2429.61
942465,7,2021-07-01,Delivered,Motorcycles,PC14000-4152,Kawasaki GPZ900R Ninja,81,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",43,83.03,3570.29,1077.37
963111,4,2022-12-09,Shipped,Motorcycles,PC32991-8650,Ducati 916,87,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",26,151.45,3937.7,6090.64
963111,1,2022-12-09,Shipped,Automobiles,PC19565-3114,PT Cruiser,180,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",30,148.74,4462.2,4159.31
963111,3,2022-12-09,Shipped,Automobiles,PC16275-3114,Woodie,136,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",29,125.18,3630.22,3792.47
963111,5,2022-12-09,Shipped,Automobiles,PC13559-4152,AMC Pacer,35,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",48,202.5,9720,14757.73
963111,6,2022-12-09,Cancelled,Automobiles,PC9569-3114,Maserati Quattroporte,57,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",22,72.41,1593.02,1701.3
963111,7,2022-12-09,Delivered,Automobiles,PC14154-4152,Plymouth Prowler,47,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",26,31.86,828.36,344.1
963111,9,2022-12-09,Shipped,Automobiles,PC9394-3114,Mercedes McLaren SLR,109,8852F33F,Sed Foundation,Ap #754-9425 At Ave,1582 NX,Delta,Belgium,Rina Weiss,364-7884,magna.malesuada@outlook.com,"39.693174272, 96.9748178944",50,50.18,2509,4338.72
943488,1,2021-08-25,Shipped,Motorcycles,PC15442-5536,Yamaha GTS1000,43,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",31,35.8,1109.8,885.57
943488,2,2021-08-25,Delivered,Motorcycles,PC32991-8650,Ducati 916,87,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",38,81.36,3091.68,1310.88
943488,3,2021-08-25,Shipped,Motorcycles,PC16520-4152,BMW K100RS,74,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",27,60.95,1645.65,1126.49
943488,4,2021-08-25,Delivered,Motorcycles,PC31395-5536,Britten V1000,109,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",27,120.42,3251.34,4186.06
943488,5,2021-08-25,Shipped,Motorcycles,PC19761-2076,Harley-Davidson XR-750,161,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",49,170.2,8339.8,8551.49
943488,6,2021-08-25,Delivered,Motorcycles,PC11746-1730,Honda GL1000 Gold Wing,102,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",45,83.26,3746.7,1760.89
943488,7,2021-08-25,Shipped,Motorcycles,PC11046-4152,Benelli Sei,120,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",43,95.8,4119.4,1377.76
943488,8,2021-08-25,Delivered,Motorcycles,PC32886-1730,Moto Guzzi Le Mans 1,207,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",33,156.86,5176.38,4235.51
943488,9,2021-08-25,Shipped,Motorcycles,PC14112-1730,Harley-Davidson XLCR,126,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",37,140.35,5192.95,3545.03
943488,10,2021-08-25,Delivered,Motorcycles,PC18375-3114,Suzuki Katana,64,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",30,49.67,1490.1,1357.43
943488,11,2021-08-25,Delivered,Motorcycles,PC14000-4152,Kawasaki GPZ900R Ninja,81,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",47,83.03,3902.41,4504.19
943488,12,2021-08-25,Shipped,Motorcycles,PC9618-5536,Ducati M900 Monster,106,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",33,93.9,3098.7,4678.93
943488,13,2021-08-25,Delivered,Aviation,PC19838-121100,Boeing 747-8,126,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",20,137.63,2752.6,1100.34
943488,14,2021-08-25,Delivered,Aviation,PC18067-3114,Boeing 747,90,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",30,85.32,2559.6,1367.31
943488,15,2021-08-25,Shipped,Aviation,PC29946-4152,Airbus A340-600,77,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",33,84.77,2797.41,1553.56
943488,16,2021-08-25,Delivered,Aviation,PC12495-4152,Antonov An-124,117,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",40,87.54,3501.6,3644.46
947580,1,2021-03-18,Delivered,Motorcycles,PC19761-2076,Harley-Davidson XR-750,161,8924F87D,Sed Industries,"P.O. Box 455, 4683 Sapien. Avenue",307832,Dalarnas lÃ¤n,Mexico,Maia Burton,704-7887,arcu.vestibulum.ante@yahoo.couk,"0.142605312, 82.7552507904",28,161.16,4512.48,5793.75
948510,2,2021-12-01,Delivered,Aviation,PC11837-121100,Airbus A380,97,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",48,83.12,3989.76,5206.29
948510,3,2021-12-01,Shipped,Aviation,PC22169-121100,Airbus Beluga XL,86,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",38,82.4,3131.2,4004.27
948510,1,2021-12-01,Delivered,Automobiles,PC9387-8650,Cadillac Series 62,46,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",29,38.4,1113.6,1631.65
949998,2,2022-01-29,Shipped,Mass Transit,PC7679-3114,Single Decker,124,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",46,112,5152,4348.38
949998,1,2022-01-29,Delivered,Automobiles,PC32676-3114,Chrysler Airflow,54,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",46,45.28,2082.88,2881.31
949998,4,2022-01-29,Shipped,Automobiles,PC20643-3114,SUV,108,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",49,112.45,5510.05,4030.91
949998,5,2022-01-29,Delivered,Automobiles,PC21952-3114,Jaguar S-3,111,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",49,107.86,5285.14,3441.84
949998,6,2022-01-29,Delivered,Automobiles,PC20699-3114,Jeep CJ,66,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",31,58.71,1820.01,2351.38
949998,7,2022-01-29,Shipped,Automobiles,PC29806-4152,Mercedes-Benz 300SL Gullwing,104,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",39,90.57,3532.23,4092.78
949998,8,2022-01-29,Delivered,Automobiles,PC23240-3114,Porsche 928,106,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",41,111.12,4555.92,7682.97
949998,9,2022-01-29,Shipped,Automobiles,PC9569-3114,Maserati Quattroporte,57,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",33,43.13,1423.29,1179.01
949998,10,2022-01-29,Delivered,Automobiles,PC9394-3114,Mercedes McLaren SLR,109,8AC2EBC8,In Felis Corp.,Ap #641-1626 Mauris Ave,25285,Umbria,Vietnam,Octavius Greene,666-1638,duis@outlook.net,"-2.8900404224, 60.7857862656",27,89.38,2413.26,948.88
940605,2,2021-04-01,Cancelled,Mass Transit,PC17563-5536,Fiat Ducato,58,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",28,55.73,1560.44,1874.3
940605,3,2021-04-01,Delivered,Mass Transit,PC16233-3114,School Bus,131,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",39,106.78,4164.42,4101.4
940605,5,2021-04-01,Cancelled,Mass Transit,PC16100-4152,American Lafrance Condor,136,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",21,139.29,2925.09,4180.15
940605,6,2021-04-01,Delivered,Mass Transit,PC17024-3114,Coachman 2000,64,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",45,68.67,3090.15,2025.87
940605,7,2021-04-01,Cancelled,Mass Transit,PC8876-5536,Might-E Truck,103,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",32,114.61,3667.52,3608.49
940605,9,2021-04-01,Cancelled,Mass Transit,PC32200-3114,VW Bus,130,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",41,117.45,4815.45,4322.26
956601,1,2022-08-28,Shipped,Motorcycles,PC26474-3114,"Honda VF750F ""Interceptor""",66,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",38,57.2,2173.6,1510.75
961251,7,2022-11-20,Shipped,Mass Transit,PC22813-3114,Trans-Siberian Express,107,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",21,106.21,2230.41,3028.38
961251,9,2022-11-20,Shipped,Mass Transit,PC22449-5536,Orient Express,66,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",31,84.71,2626.01,4223.37
961251,3,2022-11-20,Shipped,Mass Transit,PC31311-2076,Double Decker 400,126,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",38,167.7,6372.6,6269.59
961251,8,2022-11-20,Shipped,Mass Transit,PC9744-8650,Kenworth T680,123,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",23,136.59,3141.57,2934.16
961251,12,2022-11-20,Shipped,Automobiles,PC21980-3114,Lotus Esprit,146,8BA07793,Est Ac Corporation,Ap #285-3033 Lectus St.,478514,Corse,Australia,Stone Aguirre,1-367-838-3556,egestas.nunc.sed@google.org,"16.626224128, 98.4429812736",48,120.38,5778.24,5319.35
940512,1,2021-03-26,Cancelled,Mass Transit,PC24654-5536,Dumper 2000,69,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",23,68.52,1575.96,2469.96
940512,2,2021-03-26,Shipped,Mass Transit,PC11662-2076,Minibus 1000,146,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",21,162.64,3415.44,870.32
940512,4,2021-03-26,Delivered,Mass Transit,PC7679-3114,Single Decker,124,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",49,100.34,4916.66,8436.08
940512,3,2021-03-26,Cancelled,Automobiles,PC32676-3114,Chrysler Airflow,54,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",50,49.81,2490.5,2355.1
942558,13,2021-07-02,Delivered,Motorcycles,PC26474-3114,"Honda VF750F ""Interceptor""",66,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",45,50.36,2266.2,857.88
942558,14,2021-07-02,Shipped,Motorcycles,PC15442-5536,Yamaha GTS1000,43,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",33,40.23,1327.59,1397.47
942558,15,2021-07-02,Delivered,Motorcycles,PC32991-8650,Ducati 916,87,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",44,96,4224,4130.09
942558,16,2021-07-02,Delivered,Motorcycles,PC16520-4152,BMW K100RS,74,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",29,61.64,1787.56,1862.63
942558,17,2021-07-02,Delivered,Motorcycles,PC31395-5536,Britten V1000,109,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",30,89.8,2694,3426.09
943209,2,2021-08-08,Delivered,Marine,PC7966-121100,RMS Atlantic,71,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",41,64,2624,3726.87
943209,3,2021-08-08,Delivered,Marine,PC24535-121100,Victory,107,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",21,111.19,2334.99,2312.9
943209,4,2021-08-08,Shipped,Marine,PC27734-121100,Enterprise,106,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",38,85.41,3245.58,3333.6
943209,5,2021-08-08,Delivered,Marine,PC22484-12456,Argonaut,58,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",39,44.23,1724.97,3307.17
943209,6,2021-08-08,Shipped,Marine,PC14077-4152,USS Abraham Lincoln,131,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",33,102,3366,1903.64
943209,9,2021-08-08,Delivered,Marine,PC13566-121100,SS Britannic,92,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",43,84.01,3612.43,4147.4
943209,10,2021-08-08,Shipped,Mass Transit,PC22813-3114,Trans-Siberian Express,107,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",22,97.81,2151.82,2356.6
943209,14,2021-08-08,Delivered,Mass Transit,PC10598-8650,Bullet Train,62,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",42,49.79,2091.18,1869.54
943209,16,2021-08-08,Delivered,Mass Transit,PC22449-5536,Orient Express,66,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",42,74.57,3131.94,1585.65
943209,1,2021-08-08,Shipped,Automobiles,PC22057-4152,Chevy SSR,94,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",49,98.25,4814.25,1549.55
943209,7,2021-08-08,Delivered,Automobiles,PC31654-3114,Tata Nano,93,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",24,70.22,1685.28,2742.15
943209,8,2021-08-08,Delivered,Automobiles,PC21980-3114,Lotus Esprit,146,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",47,128.39,6034.33,7499.45
946929,1,2021-11-12,Shipped,Automobiles,PC23240-3114,Porsche 928,106,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",33,86.31,2848.23,1397.16
946929,2,2021-05-12,Shipped,Automobiles,PC9569-3114,Maserati Quattroporte,57,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",32,54.45,1742.4,1328.15
946929,3,2021-11-12,Cancelled,Automobiles,PC9394-3114,Mercedes McLaren SLR,109,91973DA5,At Egestas A Industries,699-8120 Feugiat Av.,2567,Minas Gerais,Austria,Julie Bruce,614-5827,nunc.sed.libero@icloud.couk,"-73.5891721216, -140.6110703616",25,87.33,2183.25,2811.61
